"website","hotelStars","city","state","postalCode","description","location/lat","location/lng","categoryName","title","address","hotelDescription","phone","imageUrl","url","imagesCount"
,,"Ujjain","Madhya Pradesh","456006",,"23.2000983","75.7956289","Fast food restaurant","Yuvraj Restaurant","96, Kanipura Rd, Gayatri Nagar, Rajendra Nagar, Ujjain, Madhya Pradesh 456006, India",,"+91 96308 95040","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQ1XMUqht1sfyRpq4xkhj4cRHhCnRONrrV9sxoRFippac43G7S9hFZ1wIVmcMhiokii3ZpQZ3NBlmoDkDwXfgtOy01Mo9KUwlC0V8JeAVI2hHGBV5qmUrxEfKtJFbcicsX0Wjuhw=w452-h240-k-no","https://www.google.com/maps/search/?api=1&query=Yuvraj%20Restaurant&query_place_id=ChIJKVr4STF1YzkR4dLoAY7iNg8","4"
,,"Ujjain","Madhya Pradesh","456006",,"23.1958208","75.7927979","Restaurant","Suhana Restaurant","near Choti Shahi Masjid, Dhancha Bhavan Colony, Sandipani Nagar, Ujjain, Madhya Pradesh 456006, India",,"+91 93027 45854","https://lh3.googleusercontent.com/p/AF1QipP2AcFY1WdQn999X9rZLPMXsxeYRLMakh2yVtJ8=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Suhana%20Restaurant&query_place_id=ChIJD-I3Ay51YzkRsfGj_IkjS5w","16"
,,"Goyala Buzurg","Madhya Pradesh","456003",,"23.1980147","75.7406014","Restaurant","Mali Dhaba & Restaurant","Ring Road, Goyala Buzurg, Madhya Pradesh 456003, India",,"+91 99263 87390","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MeMiVKtImzqLyq-7gVvHNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.32436&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Mali%20Dhaba%20%26%20Restaurant&query_place_id=ChIJ5SCmNY91YzkReAT1nTIFH7w","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.2115896","75.783112","Fast food restaurant","Saikripa Restaurant","Mangalnath Rd, near Malviya House, Ujjain, Madhya Pradesh 456006, India",,"+91 98274 34538","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonx1Zvi7B40rcvQgygX8wDpjC002OCspUmtB0WgEuQC8mhkS2FQ3qcg_-PTcxgASXPAkpQzmJBJflGpPm6y_xMA8KaC3Uw-LDzcJQQUPA7nF35L6P_VxBeHXwEFYosZoiu-niS6Q=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Saikripa%20Restaurant&query_place_id=ChIJq1hEUI52YzkRYyeSD7rYrbA","351"
,,"Ujjain","Madhya Pradesh",,,"23.2075779","75.7743979","Dhaba","Chouhan Restaurant","6Q5F+2QJ, Ankpat Marg, Urdupura, Ujjain, Madhya Pradesh 456006, India",,"+91 95759 68742","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFAY9Az9pSAPLEAwCapcUq5EPMqJ7_K9ZEHceVznsEiBjwUcWxXpWzh3aeOCczNWcTVy9RFyDM7VyJDlkm78PVIdUHgNUb0510N7rHjST4npBY8aHSW75UF_PMWr0faJgqWF_JdIdEb1HizOSHSvNJHXKEgBHlFQge4nSiLtF63IDZAa_BXYQC0m0bVFu3vr0yDZWA=w408-h543-k-no","https://www.google.com/maps/search/?api=1&query=Chouhan%20Restaurant&query_place_id=ChIJL--fBZ12YzkRzVZeMvWLzb4","8"
,,"Ujjain","Madhya Pradesh","456003",,"23.2188463","75.7686851","Restaurant","Shri Batuk Bhairav bhakti bhandar","22, Kala Bhairav Mandir, Jail Rd, Ujjain, Madhya Pradesh 456003, India",,"+91 95757 51398","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5xl4U-6VNt3U_lC-rokggjzC7zGAu--UJHpKdZElak30ityrVRYtfEaIdH4Z-hBEO-OP1yMqQnQCxPvSUP-z9rjW_UYDjJEeOdkvE5tZI5h7vwRSKp9vrboyMBYsZiFNx8uKJQg=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shri%20Batuk%20Bhairav%20bhakti%20bhandar&query_place_id=ChIJCz1ZBI92YzkRs01BvgdEWQc","62"
,,"Ujjain","Madhya Pradesh","456003",,"23.2200119","75.7697292","Family restaurant","Shree Shyam Family Restaurant","6QC9+2V5, Jail Rd, near kaal Bhairav temple, Ujjain, Madhya Pradesh 456003, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K8JbgpMnFaCmZMq9mEL5pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.29352&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Shree%20Shyam%20Family%20Restaurant&query_place_id=ChIJpWP3lV53YzkRHq6t1ow9m9M","1"
,,"Ujjain","Madhya Pradesh","456001",,"23.1920259","75.771468","Dhaba","Pakiza Restaurant","5QRC+RH8, KD Gate Chuaraha, Ujjain, Madhya Pradesh 456001, India",,"+91 98275 85085","https://lh3.googleusercontent.com/gps-proxy/ALd4DhElGW9E80p0sbGJcpDSCG8sn2RlZhHwCwUdcHMagH2W8P5bzUA0Ggw3aMZVUTCK0Ygir8tdsACkKt5vs0gleN4v6eJzOGlADm8hXrU1uyw2fReSi76smIVi8PbmDL_p0K-yoEm-e_aP2iI92GHdJUE5V5UOjoW0wXulJCeUPNn5FkGOs-1zvr23UQB_cItYxrvY-Y4=w408-h543-k-no","https://www.google.com/maps/search/?api=1&query=Pakiza%20Restaurant&query_place_id=ChIJRXdFkjp0YzkRNJQLTgrzOPs","15"
,,"Ujjain","Madhya Pradesh","456006",,"23.2037156","75.7734747","Breakfast restaurant","Shree Savariya Restaurant","Mahavir Nagar Colony, Pipli Naka Chouraha, Ujjain, Madhya Pradesh 456006, India",,"+91 98279 91373","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHcTtrUPj4S4uyzvvRZQzblKLkcFZnLBkZsjk9GTplJGXsKqKp9pdWrKD3iUTYFC8YrNhyvztrsZJCm9IJBnWHa9tWwu3Cq-KX5Ju4u4r0uxSiijq3tC8Qzq3uoMWjYnAdkHBaRZBpWFwZs3fM_BRN0GtZKh2CEtBV83l4dcFdBxKs2oLfEToBS_bdjBCeEk5AOKv0=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Savariya%20Restaurant&query_place_id=ChIJQRBzOiZ0YzkRiHrzmr5FdB0","11"
,,"Ujjain","Madhya Pradesh","456003",,"23.2181021","75.7673633","Restaurant","Shree Agrawal family Restaurant","Mojamkhedi Chouraha, near Kaal Bhairav mandir, Ujjain, Madhya Pradesh 456003, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npN6s4WLjoCfqJSZUTwAK2Gf2JhMsnNkiRVtS19Vo8q5ccBU8WylWBZH2HCeoP0nJ9_VWx47oLBMzoAwIHNhAU43PZbLDX464arD9FPZSC2IpekJRB06IDNVO6UN325vY1wkJCS_cDDHIQ=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Agrawal%20family%20Restaurant&query_place_id=ChIJAeKsQI93YzkR2Mr3PCPo-3g","4"
,,"Ujjain","Madhya Pradesh","456006",,"23.2207634","75.7854231","Restaurant","Shree Mangaldham Restaurant","6QCP+853, near Mangalnath Mandir, Ujjain, Madhya Pradesh 456006, India",,"+91 97550 62636","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h8DrMFnCq_s7Is45xdGGTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.71997&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Shree%20Mangaldham%20Restaurant&query_place_id=ChIJq-74N6l3YzkR_UVCjVEp5_Y","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.2081177","75.7707956","Restaurant","Maa Gadhkali Restaurant","Bherugarh, Road, Gadhkalika, Ujjain, Madhya Pradesh 456006, India",,"+91 91316 32211","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yTKiMmOMz21tIVHSqgz1rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.7855&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Maa%20Gadhkali%20Restaurant&query_place_id=ChIJfeYC4ZB3YzkRbc6FwpxJMM0","1"
,,"Ujjain","Madhya Pradesh",,,"23.212881","75.774118","Dhaba","Pranchal Restaurant & Kirana Merchant","6, Veer Sawarkar Peevayu, Bhairugad Road, Ujjain, Madhya Pradesh, India",,"+91 89623 78534","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEVe96M_g2FL3bNPs7bq4HYp4RaypWc-cLKRLII0vAMYbqJwEhQHUNMi27vlh4X45uQSYI54k3Gqjrb-x3u2mdmKOElaE1pm8OlCIaoWvfkJkIvof8Wu4PDAkdHPGtTWfiPZB7mKBRDMvv-9An2vpr1LkQxjXOSHPlyGQYenV8RV33dwdrppmyZn4yeNQj90MG-N1o=w408-h543-k-no","https://www.google.com/maps/search/?api=1&query=Pranchal%20Restaurant%20%26%20Kirana%20Merchant&query_place_id=ChIJ6bMiEpt2YzkRB6Dqk49X3FA","6"
,,"Amodiya","Madhya Pradesh","456006",,"23.2126688","75.7692567","Restaurant","Shree Avantika Family Restaurant","6Q79+2F5, Okhleshwar Marg, Amodiya, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_bE5Xm-8GKnHbN7-yi69syHysVuIH5vxAx98xkGs98i7f9MtEpvMbzp94M60G8Cg7xKwnKwiscciRjwR6F-t9fiPiX9wpXjcSjt3zBWkqtidgQEmN2FTxP819PxKa6Psbph01=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Avantika%20Family%20Restaurant&query_place_id=ChIJR--efAB3YzkR5f_XoaodChM","18"
,,"Ujjain","Madhya Pradesh","456006",,"23.2208976","75.7852284","Restaurant","Shree Mahamangal Restaurant","Mahadev Ashram, Mangal Nath Mandir, ke bahar Shipreshwer, Ujjain, Madhya Pradesh 456006, India",,"+91 81034 02977","https://lh3.googleusercontent.com/p/AF1QipPdvmeE1WldHx8B8XiTaekBQni1DpecC1ziSlFY=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Mahamangal%20Restaurant&query_place_id=ChIJgRqWpr12YzkRWwdenn9wlQg","21"
,,"Ujjain","Madhya Pradesh","456006",,"23.2019449","75.777373","Restaurant","Jai Mahakal Restaurant","Ankpath Chouraha, near Dharamshala, Sairam Colony, Kajipura, Ujjain, Madhya Pradesh 456006, India",,"+91 99260 26616","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEwXlagmZpxt-DbWklAyo91so7hOptCyJEkvsV_g7DFEw4rUzerfObaM6fHzwIuXaK6ePQPEx-Kae3NkUsNzob4S4GAuv05Ei_KYx3jtb0HsTCvqF5XF5BdLDQ4AwbI13hUlQp2x4pTfBgSoM9zwnTEvQBmDwDObonAzPsWD0Q2pQFH0Ge9aYuncKrelHlL_Axf0cA=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Jai%20Mahakal%20Restaurant&query_place_id=ChIJ6Ubf0SZ0YzkRPUL8SrjRikk","10"
,,,"Madhya Pradesh","456006",,"23.2295","75.7733277","Restaurant","Shree Sanwariya Restaurant","Bherugad Thane Ke Samne, Madhya Pradesh 456006, India",,"+91 87700 79541","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iQZ3TPSLpmJzY6IiE1BOaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.08255&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Shree%20Sanwariya%20Restaurant&query_place_id=ChIJ9bXl6ZR3YzkR-7BN7OGjH4k","1"
,,,"Madhya Pradesh","456006",,"23.2125235","75.7744173","Restaurant","Bhawna Restaurant","Bherugad Road Veer Savergar Chouraha, Madhya Pradesh 456006, India",,"+91 89826 62295","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pEi8LlDkQrRGmvXuDoUPQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.2477&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Bhawna%20Restaurant&query_place_id=ChIJxbdGiSV3YzkRv0zMALbbI2g","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.201427","75.776915","Restaurant","Meena restaurant","6Q2G+HQV, Urdupura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNL4acOQK2QCa9pqgI1WkA5gMj1LwidJO6I9Vd4Mbi6Lqd9qcGkxNoxK8vmtlfNPG-3W1Y09nnNbr1-7zWmjkrFKwxiMbcg7e2qVEoplfA_YKEjD0enxoEoEu_26b2CogI17Y070YLEqDF=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Meena%20restaurant&query_place_id=ChIJb4PUbAB1YzkRLdVzKwrdLlY","9"
,,"Ujjain","Madhya Pradesh","456001",,"23.2078872","75.7709331","Restaurant","Sarkar Caffe And Restaurant","Gad Kalika Mandir Choraha, opp. Keladevi Mandir, Urdupura, Ujjain, Madhya Pradesh 456001, India",,"+91 98276 76706","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriQkG2blsimWCcAT6aABbu7o5oHw0-rI80-Wo8fs2DV1WaNoN0q3GsiL3zGj58IU7TPUNc2kdBDDP17l2Zj1f3LkOwGfHJ1b3nMIEK-mfTHe-cnBbyDT62ubK-ZVjOCCx2nI-m=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Sarkar%20Caffe%20And%20Restaurant&query_place_id=ChIJRZ-2zwB3YzkR50xG5RPkl4M","3"
,,"Ujjain","Madhya Pradesh","456006",,"23.2044279","75.7727285","Restaurant","Maa Sherawali restaurant","Choraha Gadkalika Road, Mahavir Nagar Colony, Gadhkalika Road, Pipli Naka Chouraha, Ujjain, Madhya Pradesh 456006, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H8ZxX0SPEbaI_s9Xfqr9PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.4332&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Maa%20Sherawali%20restaurant&query_place_id=ChIJhfpjTkh1YzkRHWy5GNOcqQc","1"
"https://live.billzify.com/bookbe/SC1Ba2FheQ/",,"Ujjain","Madhya Pradesh","456001",,"23.1947619","75.7870896","Hotel","HOTEL AKAAY","Mani park way, 9, Agar - Ujjain Rd, Premium, Sandipani Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 97526 08899","https://images.trvl-media.com/lodging/117000000/116480000/116470500/116470475/323fae1b_z.jpg","https://www.google.com/maps/search/?api=1&query=HOTEL%20AKAAY&query_place_id=ChIJk1XLkPF1YzkR_qfm0a8Eafk","58"
,,"Ujjain","Madhya Pradesh","456006",,"23.1993144","75.7883353","Hotel","Hotel Avanti inn","1/1, Agar Rd, Mohan Nagar, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/p/AF1QipO_9aKLedk-L1d46lehQdiI_5FA_1JHijVVehU9=w408-h272-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Avanti%20inn&query_place_id=ChIJtRlW3P51YzkRv_BFV3iJ2C0","70"
"https://hotelashokapalace.com/","2-star hotel","Ujjain","Madhya Pradesh","456001",,"23.1898411","75.7681749","Hotel","Hotel Ashoka Palace","parshawnath jain temple, 41 Chandrashekhar Azad Marg , Near Ramghat (Kshipra River, near avanti, Ujjain, Madhya Pradesh 456001, India",,"+91 91712 47723","https://images.trvl-media.com/lodging/110000000/109330000/109327000/109326908/312ad375_z.jpg","https://www.google.com/maps/search/?api=1&query=Hotel%20Ashoka%20Palace&query_place_id=ChIJaY9TDzF0YzkRK5sYv1c3xc0","330"
,,"Ujjain","Madhya Pradesh","456001",,"23.1899866","75.7680741","Hotel","Hotel Shri Niwas","Hotel shri niwas, kshipra River, Chandrashekhar Azad Marg, near Ram Ghat Marg, Danigate, Ujjain, Madhya Pradesh 456001, India",,"+91 88177 77171","https://lh3.googleusercontent.com/p/AF1QipPtLai73cwC_mQGrxPWhOeALdz8IATFGPzRgKe-=w408-h542-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Shri%20Niwas&query_place_id=ChIJG-iii1V1YzkRx_qsQKmnIN8","49"
,,"Ujjain","Madhya Pradesh",,,"23.1951124","75.7872899","Hotel","HOTEL MANGAL SHREE","5QWP+2WV, Agar - Ujjain Rd, Krishi Upaj Mandi, Ujjain, Madhya Pradesh 456001, India",,"+91 83050 50148","https://images.trvl-media.com/lodging/119000000/118250000/118242400/118242348/246e66da_z.jpg","https://www.google.com/maps/search/?api=1&query=HOTEL%20MANGAL%20SHREE&query_place_id=ChIJ-4oTTAB1YzkRwtqAUoNSmt0","79"
,,"Ujjain","Madhya Pradesh","456006",,"23.2045957","75.7859482","Hotel","HOTEL DWARIKA","Mangalnath Rd, Indira Nagar, Ujjain, Madhya Pradesh 456006, India",,"+91 77250 83994","https://lh3.googleusercontent.com/p/AF1QipOuCFFX6cVgwCRvK2xbuSlAb2Sx7FR7LW4LORcU=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=HOTEL%20DWARIKA&query_place_id=ChIJG_teySF1YzkRSgUoNxQvQII","6"
"https://live.billzify.com/mobileview/H-Shreenikunjpalace/",,"Ujjain","Madhya Pradesh","456006",,"23.2014757","75.7752264","Hotel","Shree Nikunj palace","Pipli Naka Chouraha, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/p/AF1QipPgP6SKaWZU1HBNEB8kb4CXRHaXK8wnHU68MG4S=w408-h510-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Nikunj%20palace&query_place_id=ChIJnRLVEQB1YzkRk-eafLgk2pU","45"
"http://www.hotelpratikalpa.com/",,"Ujjain","Madhya Pradesh","456001",,"23.1977352","75.7882058","Hotel","Hotel pratikalpa","+chimanjganj mandi square, 69/17, opposite to mataji mandir, Rajendra Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 94249 11230","https://lh3.googleusercontent.com/p/AF1QipO6dxYuCpG3tZJ6qNLWXN3XDeQe-APHKIgkYkz7=w408-h595-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20pratikalpa&query_place_id=ChIJM_xyHgB1YzkREx7_0d5WcxQ","61"
,,"Ujjain","Madhya Pradesh","456001",,"23.1964154","75.7785155","Hotel","Hotel Yuvan Palace","27/2, Mangalnath marg, Chimanganj Mandi, Patel Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 97520 73702","https://lh3.googleusercontent.com/p/AF1QipOiawJJXWaBvHqiVdpBd8nH5yAf5vzVVv32Ay16=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Yuvan%20Palace&query_place_id=ChIJjbP1wiN1YzkRqHdFmnH7eCc","27"
"https://www.oyorooms.com/h/60991?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=UJJ132&latitude=23.19004&longitude=75.76581&locale=en",,"Ujjain","Madhya Pradesh","456001",,"23.1900087","75.7657893","Hotel","SPOT ON 42735 Hotel Agrawal Palace","5QR8+283, near Chote Pool, Danigate, Ujjain, Madhya Pradesh 456001, India",,"+91 124 620 1513","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFpgn-6_BOmXQZUL3QQ_4x2IHt2MG4zEGnj8EJaP5oZDhOKrD66HfE04StgvxdlK0GUOWYV89XQfYcRDyBZvjdr38l5yxA4f8vaW9q6F9Vdw06hqZiEHxw-wRKyN4W509oN0sWNpp6LYkQZsaFXC23HNxZUegRJ5nrkaRCx5z-qORQKAqCkQYrIxpUlulNKV25tZK4=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=SPOT%20ON%2042735%20Hotel%20Agrawal%20Palace&query_place_id=ChIJ33ae1DN0YzkRO7KiJ3CJUWE","24"
"https://www.oyorooms.com/81458/",,"Ujjain","Madhya Pradesh","456006",,"23.18986","75.766025","Hotel","SPOT ON 60700 Hotel Amay Palace","Choti Raft, 67, Ram Ghat Marg, Danigate, Ujjain, Madhya Pradesh 456006, India",,"+91 124 620 1515","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC1khfAatiF2BQ87c1TzcKSjuKk29mvM5un4CZlgK0LNLTG3ab90uQ925IY2tG-y-m2PVW5Y2bvg636oiiRgmwlykg0RxTP47KgdLUGYzlSS3_rO06D6BIzaj3KSw8WIxFV62v=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=SPOT%20ON%2060700%20Hotel%20Amay%20Palace&query_place_id=ChIJX8nj1DN0YzkRPVMOjIJlfrs","21"
,,"Ujjain","Madhya Pradesh","456006",,"23.194934","75.777308","Hotel","HOTEL RIDDHI SIDDHI","HOTEL RIDDHI SIDDHI, Ankpat Marg, Awantipura, Ujjain, Madhya Pradesh 456006, India",,,,"https://www.google.com/maps/search/?api=1&query=HOTEL%20RIDDHI%20SIDDHI&query_place_id=ChIJUUFgpCR0YzkRM2cqbuTDHIE",
"http://hotelaadishree.carrd.co/",,"Ujjain","Madhya Pradesh","456001",,"23.2016471","75.7843072","Hotel","HOTEL AADI SHREE","75 LIG, Indira Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 62677 35937","https://lh3.googleusercontent.com/p/AF1QipMglDOncKHDDtgRJnO6snPW6ul8rdE3qBgTAqBY=w424-h240-k-no","https://www.google.com/maps/search/?api=1&query=HOTEL%20AADI%20SHREE&query_place_id=ChIJvwclEEx1YzkRGIvNysmnjt8","16"
,,"Ujjain","Madhya Pradesh","456006",,"23.1900715","75.7668864","Hotel","Hotel Shree Radhe Palace","5QR8+2QC, Danigate, Ujjain, Madhya Pradesh 456006, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=thUTKFsYdIcLVY-QDrumPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.508968&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Hotel%20Shree%20Radhe%20Palace&query_place_id=ChIJ23lkTwB1YzkRLu8hw2ANTE4","4"
,,"Ujjain","Madhya Pradesh","456001",,"23.1898177","75.7661345","Hotel","Hotel Ramghat view","Ramghat Marg, Danigate, Ujjain, Madhya Pradesh 456001, India",,"+91 75830 24029","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jKEerZhIUb6Q8JGE-kh5gAo92sTeEcO9lsneNJ5iKEy7SPtavVElnYqHzjr-iQ1F46mMhc1AczWz68TXfhz3TKoaEbewSV2_DPSwqI9Qs3VvC36MgtrqE6aqMlkIZndQgo5-=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Ramghat%20view&query_place_id=ChIJATNJPEt1YzkReN2DHG4gIn8","20"
,,"Ujjain","Madhya Pradesh","456006",,"23.1900707","75.7682474","Hotel","Hotel Shree mukhiya palace","5QR9+27H Achar wali gali, Chandrashekhar Azad Marg, near Sarvruchi Pickle (सर्वरूचि अचार, Danigate, Ujjain, Madhya Pradesh 456006, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CrXAG6FusnMjlfp4EPVeyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.65053&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Hotel%20Shree%20mukhiya%20palace&query_place_id=ChIJZaY2FAB1YzkRzOkULNZ5wP8","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.201884","75.7831075","Hotel","M budget hotel","Geni Sahab, M Budget Hotel, Danigate, Ujjain, Madhya Pradesh 456006, India",,,,"https://www.google.com/maps/search/?api=1&query=M%20budget%20hotel&query_place_id=ChIJAaMH3SF0YzkRW3afV7D5gQI",
,,"Ujjain","Madhya Pradesh","456010",,"23.2080596","75.780972","Restaurant","Shiv shodashi Family restaurant and marriage garden","Khakchowk, Mangalnath Rd, Ujjain, Madhya Pradesh 456010, India",,"+91 95165 99580","https://lh3.googleusercontent.com/p/AF1QipP5C_hIZbs1RJhpa_bWMzX6i0rn-8lmfupwOCU6=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shiv%20shodashi%20Family%20restaurant%20and%20marriage%20garden&query_place_id=ChIJWUheLAB3YzkRbvTqkHt3UFE","25"
,,"Ujjain","Madhya Pradesh","456001",,"23.2079218","75.7711838","Restaurant","Shree Kripa Niwas Restaurant","In Front Sanwariya Restaurant, Garh Kalika Marg, Choraha, Ujjain, Madhya Pradesh 456001, India",,"+91 62607 07765","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=09tbO2gPW4ROK7tDPIxyjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.95796&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Shree%20Kripa%20Niwas%20Restaurant&query_place_id=ChIJ8cCS6BJ3YzkRcaLx6UylLE4","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.192454","75.7841437","Fast food restaurant","Solanki Restaurant","Agar Road, Canteen No 2, Chimanganj Mandi, Ujjain, Madhya Pradesh 456006, India",,"+91 93402 63498","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w-UhwHLv_KraKMope2mmpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.90967&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Solanki%20Restaurant&query_place_id=ChIJFzJCIzl1YzkR-joNET8UEV4","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.1908395","75.7852937","Fast food restaurant","Jay Maa Bhagawati Restaurant","Fajalpura, Nijatpura, Malipura, Ujjain, Madhya Pradesh 456006, India",,"+91 80850 09449","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oFgQEKkBq2CK1OLEKRKQ0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.26224&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Jay%20Maa%20Bhagawati%20Restaurant&query_place_id=ChIJDSv-DVJ1YzkR-4RxNWU-t9A","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.2024135","75.7722418","Restaurant","Anand Restaurant","Gadhkalika marg, Urdupura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrT9yPI8Q28A6G1fHr2PfsKqdtewVESPgiD-p00wSCh6R3rZ9o7socgxbykOX6ti_32vq0f_sTOnwfecBqZiqJNoAlmTt80OokzH6VNB0r8Pj0kyJruHIBYgfGzIfs2YT0GRCS4nygCYhs=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Anand%20Restaurant&query_place_id=ChIJpaj9NgB1YzkRjLcr4wF5m_8","9"
,,,"Madhya Pradesh","456003",,"23.228918","75.7669788","Restaurant","याराना फैमेली ढाबा एण्ड रेस्टोरेन्ट","6QH8+HQ9, Ujjain Ring Rd, Madhya Pradesh 456003, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eQsWOa-eI11TLbBJgecTeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.6196&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A4%BE%20%E0%A4%AB%E0%A5%88%E0%A4%AE%E0%A5%87%E0%A4%B2%E0%A5%80%20%E0%A4%A2%E0%A4%BE%E0%A4%AC%E0%A4%BE%20%E0%A4%8F%E0%A4%A3%E0%A5%8D%E0%A4%A1%20%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%9F&query_place_id=ChIJs2XIRPN2YzkRtzINIbJxX-Y","3"
